time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-24T13:07:17.130Z,36.9512,28.9794,10,4.1,mb,21,78,0.772,0.67,us,us7000ll8t,2024-03-02T21:39:39.040Z,"22 km N of Göcek, Turkey",earthquake,2.09,1.943,0.261,6,reviewed,us,us
2023-12-27T07:55:13.557Z,37.992,37.6592,10,4.1,mb,52,39,0.771,0.95,us,us6000lzzb,2024-03-02T21:39:31.040Z,"19 km E of Nurhak, Turkey",earthquake,2.31,1.902,0.151,12,reviewed,us,us
2023-12-27T13:04:12.459Z,41.0715,33.7513,10,4.9,mb,114,34,0.908,0.43,us,us6000m009,2024-03-02T21:39:32.040Z,"19 km NNE of Ilgaz, Turkey",earthquake,2.38,1.848,0.064,78,reviewed,us,us
2023-12-28T09:34:06.950Z,38.1995,38.0744,10,4.6,mb,73,30,0.961,0.93,us,us6000m05l,2024-03-02T21:39:32.040Z,"17 km SSE of Akçadağ, Turkey",earthquake,4.54,1.769,0.103,28,reviewed,us,us
2023-12-28T10:40:34.887Z,36.3336,28.3997,71.016,4.2,mb,66,105,0.255,0.82,us,us6000m063,2024-03-02T21:39:32.040Z,"17 km E of Faliraki, Greece",earthquake,5.18,7.166,0.102,27,reviewed,us,us
2023-12-30T13:26:25.766Z,38.3805,39.0214,10,4.2,mb,39,114,0.891,0.97,us,us6000m0m6,2024-03-02T21:39:33.040Z,"8 km N of Doğanyol, Turkey",earthquake,4.96,1.898,0.118,20,reviewed,us,us
2023-12-31T16:37:53.833Z,37.329,43.9618,10,4.4,mb,60,45,0.993,0.88,us,us6000m0ug,2024-03-02T21:39:34.040Z,"32 km ENE of Çukurca, Turkey",earthquake,4.6,1.849,0.086,39,reviewed,us,us
2023-12-31T17:06:05.628Z,37.3763,43.9859,10,4.4,mwr,77,29,1.032,0.72,us,us6000m0uq,2024-03-02T21:39:35.040Z,"30 km SE of Hakkâri, Turkey",earthquake,4.4,1.818,0.055,32,reviewed,us,us
2024-01-08T13:19:13.694Z,38.2618,38.7351,10,4.3,mb,44,82,0.822,0.52,us,us6000m2gb,2024-03-16T19:00:01.040Z,"26 km W of Doğanyol, Turkey",earthquake,3.86,1.785,0.106,25,reviewed,us,us
2024-01-09T09:14:59.382Z,37.8806,36.2369,10,4.5,mb,27,75,0.312,0.48,us,us6000m498,2024-03-16T19:00:49.040Z,"17 km SE of Saimbeyli, Turkey",earthquake,2.38,1.906,0.192,8,reviewed,us,us
2024-01-09T19:20:12.924Z,37.9544,37.3581,10,4,mb,29,75,0.574,1.07,us,us6000m2tc,2024-03-16T19:00:10.040Z,"7 km W of Nurhak, Turkey",earthquake,3.12,1.925,0.164,10,reviewed,us,us
2024-01-09T21:34:32.352Z,40.5841,35.1796,10,4.4,mb,32,50,1.025,0.8,us,us6000m2ty,2024-03-16T19:00:11.040Z,"12 km NW of Mecitözü, Turkey",earthquake,3.34,1.926,0.203,7,reviewed,us,us
2024-01-10T19:38:43.336Z,36.1511,35.9488,10,4.2,mb,49,50,1.437,0.8,us,us6000m2yc,2024-03-16T19:00:14.040Z,"7 km W of Uzunbağ, Turkey",earthquake,4.87,1.9,0.124,18,reviewed,us,us
2024-01-10T21:40:22.817Z,36.4993,27.6267,11.323,4.3,mb,60,107,0.491,0.55,us,us6000m2yy,2024-03-16T19:00:15.040Z,"22 km SW of Sými, Greece",earthquake,4.12,4.44,0.083,41,reviewed,us,us
2024-01-18T06:05:36.860Z,37.6914,35.4628,5.169,4.1,mb,24,48,0.709,0.59,us,us6000m4dg,2024-03-29T17:37:52.040Z,"16 km NNE of Aladağ, Turkey",earthquake,3.72,6.283,0.198,8,reviewed,us,us
2024-01-18T20:37:24.114Z,38.1052,38.3765,10,4.1,mwr,44,39,0.751,0.67,us,us6000m4j2,2024-03-29T17:37:53.040Z,"15 km NE of Çelikhan, Turkey",earthquake,2.11,1.922,0.078,16,reviewed,us,us
2024-01-19T22:27:36.973Z,38.82,37.303,10,4.3,mb,24,57,0.806,0.47,us,us6000m4uh,2024-03-29T17:37:54.040Z,"11 km NNE of Gürün, Turkey",earthquake,3.98,1.94,0.125,18,reviewed,us,us
2024-01-22T04:53:29.054Z,38.6139,44.161,10,4,mb,33,87,0.916,0.52,us,us7000lu28,2024-03-30T22:33:50.040Z,"15 km ESE of Özalp, Turkey",earthquake,4.07,1.934,0.172,9,reviewed,us,us
2024-01-23T20:04:45.719Z,35.8484,30.8668,51.508,4.2,mb,46,127,1.092,0.79,us,us7000lta9,2024-03-30T22:32:53.040Z,"73 km SE of Beykonak, Turkey",earthquake,5.17,7.353,0.141,14,reviewed,us,us
2024-01-25T13:04:06.941Z,38.1238,38.4224,16.204,5,mww,79,29,0.751,0.69,us,us7000ltqd,2024-03-30T22:33:30.040Z,"19 km WNW of Sincik, Turkey",earthquake,4.23,3.53,0.062,25,reviewed,us,us
2024-01-25T22:01:50.075Z,37.822,36.0555,10,4.3,mb,62,31,0.333,0.67,us,us7000ltu6,2024-03-30T22:33:37.040Z,"12 km E of Feke, Turkey",earthquake,1.52,1.916,0.125,18,reviewed,us,us
2024-01-27T03:17:35.860Z,40.5159,28.8116,10,3,ml,7,175,1.312,0.67,us,us7000luk3,2024-03-30T22:34:46.040Z,"16 km NNW of Mudanya, Turkey",earthquake,3.39,1.988,0.097,14,reviewed,us,us
2024-01-27T05:19:19.465Z,37.9756,27.1182,11.291,5.1,mww,148,23,0.68,0.56,us,us7000luac,2024-03-30T22:34:24.040Z,"4 km S of Özdere, Turkey",earthquake,4.14,3.824,0.057,30,reviewed,us,us
2024-02-03T03:09:29.213Z,37.3233,43.9311,10,4.3,mb,34,46,0.968,0.92,us,us7000lwlk,2024-04-13T19:35:44.040Z,"29 km ENE of Çukurca, Turkey",earthquake,4.37,1.888,0.177,9,reviewed,us,us
2024-02-08T23:56:55.185Z,36.334,28.6225,55.979,4.1,mb,52,77,0.423,0.5,us,us7000lyyx,2024-04-20T19:34:23.040Z,"37 km ESE of Ródos, Greece",earthquake,4.4,6.899,0.117,20,reviewed,us,us
2024-02-11T04:36:31.898Z,37.3176,43.9832,10,4.4,mb,57,55,1.003,0.89,us,us7000lyed,2024-04-20T19:35:29.040Z,"33 km ENE of Çukurca, Turkey",earthquake,5.22,1.904,0.102,29,reviewed,us,us
2024-02-11T15:19:40.550Z,38.2021,37.9922,10,3.3,ml,19,80,1.004,0.9,us,us7000lygi,2024-04-20T19:35:38.040Z,"15 km S of Akçadağ, Turkey",earthquake,3.84,1.966,0.097,14,reviewed,us,us
2024-02-14T08:56:43.285Z,35.8327,36.0287,10,4.2,mb,53,79,1.641,1.39,us,us7000lz4z,2024-04-24T14:42:02.040Z,"8 km SSW of Yayladağı, Turkey",earthquake,4.5,1.881,0.117,20,reviewed,us,us
2024-02-16T03:54:08.836Z,38.2269,37.6572,10,4.4,mb,34,42,0.37,0.96,us,us7000lzjh,2024-04-24T14:42:03.040Z,"24 km NW of Doğanşehir, Turkey",earthquake,3.81,1.898,0.17,10,reviewed,us,us
2024-02-17T18:57:32.398Z,38.4922,37.2808,2.543,4.3,mb,35,57,0.177,0.78,us,us7000lzw2,2024-04-24T14:42:05.040Z,"20 km WSW of Darende, Turkey",earthquake,1.94,4.845,0.16,11,reviewed,us,us
2024-02-19T09:23:23.798Z,37.9953,37.7293,10,4,mwr,64,33,0.817,0.87,us,us7000m055,2024-05-02T15:50:11.040Z,"15 km SW of Doğanşehir, Turkey",earthquake,4.27,1.865,0.065,23,reviewed,us,us
2024-02-27T13:09:54.957Z,40.2968,26.9768,12.031,4.2,mwr,90,30,0.407,0.8,us,us7000m1uj,2024-05-10T21:26:01.040Z,"23 km WNW of Biga, Turkey",earthquake,4.02,3.832,0.075,17,reviewed,us,us
2024-03-03T03:20:45.403Z,38.0022,38.5391,16.002,4.2,mb,28,74,0.603,0.89,us,us6000mge7,2024-05-10T21:25:58.040Z,"7 km WSW of Sincik, Turkey",earthquake,4.49,3.151,0.264,4,reviewed,us,us
2024-03-03T14:43:56.174Z,37.9712,37.5996,10,4.2,mb,34,36,0.606,0.9,us,us6000mgh0,2024-05-10T21:25:58.040Z,"14 km E of Nurhak, Turkey",earthquake,3.49,1.912,0.131,16,reviewed,us,us
2024-03-04T08:26:04.345Z,38.1973,37.4552,4.402,4.4,mwr,61,66,0.374,0.73,us,us6000mgm5,2024-05-15T17:35:07.040Z,"22 km E of Elbistan, Turkey",earthquake,2.31,4.878,0.065,23,reviewed,us,us
2024-03-04T18:38:56.100Z,39.9697,27.4459,14.986,4.3,mwr,76,29,0.141,0.7,us,us6000mgqe,2024-05-15T17:35:06.040Z,"21 km NE of Hamdibey, Turkey",earthquake,3.91,3.769,0.053,34,reviewed,us,us
2024-03-08T04:27:12.119Z,36.4248,28.3727,62.682,4.7,mb,93,56,0.293,0.72,us,us7000m42k,2024-06-12T19:54:50.233Z,"13 km E of Ródos, Greece",earthquake,5.89,4.886,0.047,139,reviewed,us,us
2024-03-10T13:55:57.564Z,36.1454,30.1252,44.819,4.8,mwr,65,51,0.627,0.95,us,us7000m4jl,2024-05-15T17:35:00.040Z,"16 km S of Finike, Turkey",earthquake,4.02,5.923,0.048,41,reviewed,us,us
2024-03-11T00:10:17.910Z,41.5217,36.308,6.926,4.3,mb,47,49,1.204,0.79,us,us7000m4lh,2024-05-18T21:24:24.040Z,"26 km N of Samsun, Turkey",earthquake,4.89,4.548,0.111,23,reviewed,us,us
2024-03-25T02:04:43.841Z,36.9998,29.0445,6.434,4,mb,23,74,0.737,0.81,us,us6000ml0h,2024-06-01T21:55:46.040Z,"28 km NNE of Göcek, Turkey",earthquake,2.76,5.153,0.183,8,reviewed,us,us
2024-03-30T00:25:05.321Z,38.4393,39.3542,5.828,4.7,mww,93,31,1.03,0.56,us,us7000m8v4,2024-06-01T21:55:49.040Z,"3 km E of Sivrice, Turkey",earthquake,4.75,2.871,0.083,14,reviewed,us,us
2024-04-02T13:33:41.383Z,36.4947,27.6382,10.702,4.2,mwr,90,49,0.48,0.57,us,us7000m9cn,2024-06-12T21:51:50.040Z,"22 km SW of Sými, Greece",earthquake,3.66,4.105,0.08,15,reviewed,us,us
2024-04-03T07:48:15.666Z,38.0086,37.6577,10,4.3,mwr,54,67,0.578,0.76,us,us7000m9k4,2024-06-12T21:51:53.040Z,"19 km ENE of Nurhak, Turkey",earthquake,2.37,1.888,0.06,27,reviewed,us,us
2024-04-03T19:58:15.172Z,35.8444,25.8374,87.482,4.1,mb,64,54,0.951,0.96,us,us7000m9qe,2024-06-12T21:51:53.040Z,"65 km N of Eloúnda, Greece",earthquake,6.68,6.844,0.098,28,reviewed,us,us
2024-04-09T11:13:39.712Z,38.1969,38.5312,10,4.3,mb,27,51,0.789,0.63,us,us7000maz4,2024-06-17T02:14:57.040Z,"19 km NNW of Sincik, Turkey",earthquake,1.96,1.956,0.237,5,reviewed,us,us
2024-04-12T05:44:28.329Z,38.1804,38.5248,9.144,4.2,mb,24,64,0.775,0.57,us,us7000mblc,2024-06-17T02:15:14.040Z,"17 km NNW of Sincik, Turkey",earthquake,2.3,5.894,0.166,10,reviewed,us,us
2024-04-16T21:09:50.964Z,38.0834,38.5693,10,4.3,mb,49,50,0.65,0.59,us,us7000mcit,2024-06-25T21:02:52.040Z,"6 km NW of Sincik, Turkey",earthquake,4.47,1.927,0.189,8,reviewed,us,us
2024-04-17T20:43:16.788Z,37.2136,28.753,7.739,4.2,mb,31,62,0.826,0.83,us,us7000mcrk,2024-06-25T21:02:56.040Z,"26 km SSW of Kale, Turkey",earthquake,4.78,3.39,0.304,3,reviewed,us,us
2024-04-17T22:07:00.002Z,40.018,35.9571,3.765,4.6,mwr,108,34,0.502,0.71,us,us7000mcs6,2024-06-25T21:02:57.040Z,"11 km WNW of Sulusaray, Turkey",earthquake,5.05,4.093,0.048,42,reviewed,us,us
2024-04-17T23:35:46.809Z,40.0485,35.9644,4.48,4.1,mb,46,47,0.48,0.74,us,us7000mcsk,2024-06-25T21:02:57.040Z,"11 km WNW of Sulusaray, Turkey",earthquake,3.21,5.194,0.117,20,reviewed,us,us
2024-04-18T15:11:25.596Z,39.9894,35.9451,16,5.6,mww,73,43,1.138,0.6,us,us7000mcxc,2024-10-09T05:18:49.544Z,"11 km W of Sulusaray, Turkey",earthquake,4.99,1.773,0.038,65,reviewed,us,us
2024-04-18T18:43:29.996Z,40.0152,36.085,6.248,4.2,mb,43,48,0.431,0.63,us,us7000mczh,2024-06-25T21:03:02.040Z,"2 km N of Sulusaray, Turkey",earthquake,3.72,5.13,0.146,13,reviewed,us,us
2024-04-18T19:31:44.706Z,40.0317,36.0534,5.391,4.2,mwr,91,31,0.437,0.34,us,us7000mczs,2024-06-25T21:03:03.040Z,"4 km NNW of Sulusaray, Turkey",earthquake,3.72,4.128,0.059,28,reviewed,us,us
2024-04-18T21:09:55.150Z,40.0443,36.0225,14.879,4.1,mb,20,74,0.447,0.65,us,us7000md0i,2024-06-25T21:03:04.040Z,"7 km NW of Sulusaray, Turkey",earthquake,4.34,3.683,0.145,13,reviewed,us,us
2024-04-19T08:02:20.862Z,37.8395,26.8394,7.449,4.3,mwr,40,34,0.843,0.79,us,us7000md39,2024-06-25T21:03:06.040Z,"8 km NW of Kokkári, Greece",earthquake,2.78,4.612,0.075,17,reviewed,us,us
2024-04-20T18:01:55.984Z,38.4885,45.1208,18.932,4.4,mb,143,41,1.122,0.71,us,us7000mdi6,2024-06-25T21:03:16.040Z,"16 km ESE of Khowy, Iran",earthquake,3.87,3.934,0.049,125,reviewed,us,us
2024-04-21T12:03:34.169Z,40.4775,36.271,10,4.1,mb,39,37,0.221,1.05,us,us7000mdn1,2024-06-25T21:03:22.040Z,"17 km NNW of Yeşilyurt, Turkey",earthquake,2.73,1.954,0.174,9,reviewed,us,us
2024-04-26T22:30:39.337Z,40.0111,40.2297,10,4.1,mb,41,41,0.206,0.53,us,us6000mu56,2024-07-02T22:12:52.040Z,"18 km ENE of Otlukbeli, Turkey",earthquake,3.78,1.937,0.174,9,reviewed,us,us
2024-04-28T21:33:28.934Z,36.983,29.7471,8.586,4.2,mb,41,58,0.268,0.66,us,us6000mur1,2024-07-02T22:12:49.040Z,"17 km E of Altınyayla, Turkey",earthquake,5.03,5.273,0.128,17,reviewed,us,us
2024-05-02T20:57:29.732Z,38.3585,39.2847,9.147,3.9,mwr,42,84,0.025,0.46,us,us6000mvup,2024-07-15T03:58:19.040Z,"9 km SSW of Sivrice, Turkey",earthquake,4.24,3.506,0.045,48,reviewed,us,us
2024-05-15T04:57:55.895Z,39.0207,26.0308,10,4.2,mwr,74,47,0.683,0.63,us,us6000myp3,2024-07-26T23:58:09.040Z,"14 km WSW of Polichnítos, Greece",earthquake,3.12,1.861,0.062,25,reviewed,us,us
2024-05-23T14:57:40.784Z,40.713,35.329,10,4.3,mwr,42,59,0.959,1.02,us,us6000n0gc,2024-08-06T02:10:12.040Z,"20 km SSE of Gümüşhacıköy, Turkey",earthquake,4.43,1.752,0.075,17,reviewed,us,us
2024-05-26T15:15:12.095Z,36.7746,27.0205,152.09,4.5,mb,63,56,1.049,0.87,us,us6000n148,2024-08-06T02:09:37.040Z,"6 km ENE of Kéfalos, Greece",earthquake,5.96,3.262,0.054,101,reviewed,us,us
2024-05-26T21:38:19.076Z,40.8178,28.3083,15.105,3.3,ml,24,69,1.176,0.65,us,us6000n15m,2024-08-06T02:10:06.040Z,"26 km S of Selimpaşa, Turkey",earthquake,2.82,6.798,0.066,30,reviewed,us,us
2024-05-30T19:27:18.729Z,40.0456,44.5163,10,3.6,ml,14,56,0.2,0.92,us,us7000mp2i,2024-08-06T20:32:48.040Z,"0 km SSE of Jrashen, Armenia",earthquake,2.2,1.982,0.115,10,reviewed,us,us
2024-05-30T23:41:52.686Z,36.326,27.1272,38.092,4,mb,73,56,0.811,0.85,us,us7000mp3u,2024-08-06T20:32:48.040Z,"31 km S of Mandráki, Greece",earthquake,5.54,1.204,0.099,27,reviewed,us,us
2024-05-31T02:32:05.216Z,37.722,36.3135,10,4.2,mb,31,67,0.144,1.03,us,us7000mp4c,2024-08-06T20:32:48.040Z,"16 km NNW of Andırın, Turkey",earthquake,3.38,1.892,0.236,5,reviewed,us,us
2024-06-05T07:37:49.876Z,36.105,35.8681,10,4.1,mwr,47,51,0.909,0.92,us,us7000mqff,2024-08-16T21:59:18.040Z,"15 km WSW of Uzunbağ, Turkey",earthquake,5.06,1.906,0.075,17,reviewed,us,us
2024-06-06T10:47:50.231Z,38.0453,38.2744,10,4,mwr,32,80,0.743,0.86,us,us7000mqp1,2024-08-16T21:59:15.040Z,"3 km ENE of Çelikhan, Turkey",earthquake,1.63,1.933,0.063,24,reviewed,us,us
2024-06-09T03:31:58.574Z,37.9991,36.3821,2.081,4.1,mwr,51,70,0.408,0.86,us,us7000mr9v,2024-08-16T21:59:21.040Z,"10 km WSW of Göksun, Turkey",earthquake,3.64,3.28,0.055,32,reviewed,us,us
2024-06-12T19:19:10.899Z,35.9745,27.9542,61.368,4.7,mww,187,55,0.274,0.62,us,us7000ms04,2024-08-23T18:03:37.040Z,"14 km SSW of Lárdos, Greece",earthquake,2.8,4.574,0.068,21,reviewed,us,us
2024-06-16T17:24:52.079Z,38.2446,37.7652,5.743,4.4,mwr,81,37,0.394,0.62,us,us7000msu9,2024-08-23T18:04:34.040Z,"19 km NNW of Doğanşehir, Turkey",earthquake,3.89,4.019,0.044,50,reviewed,us,us
2024-06-20T01:19:54.853Z,36.562,30.445,10,2.6,ml,15,109,0.47,0.87,us,us7000mtin,2024-08-30T18:17:11.040Z,"9 km NW of Tekirova, Turkey",earthquake,4.84,1.984,0.073,25,reviewed,us,us
2024-06-24T22:36:44.501Z,39.277,27.5361,11.849,4.7,mww,101,26,0.532,0.47,us,us6000n80m,2024-09-04T21:57:40.040Z,"11 km NNW of Soma, Turkey",earthquake,4.07,3.956,0.078,16,reviewed,us,us
2024-06-26T20:37:14.137Z,36.8655,34.5394,10,3.9,mwr,57,79,0.979,0.98,us,us6000n8hv,2024-09-04T21:57:41.040Z,"10 km NW of Mersin, Turkey",earthquake,5.07,1.886,0.071,19,reviewed,us,us
2024-07-09T09:11:51.214Z,36.6658,28.1421,76.484,4.5,mwr,44,71,0.452,0.67,us,us7000mxzg,2024-09-20T16:00:52.040Z,"16 km SSW of İçmeler, Turkey",earthquake,5.67,5.928,0.089,12,reviewed,us,us
2024-07-09T21:41:04.742Z,38.2481,38.1166,5.196,4.1,mwr,65,40,0.593,0.89,us,us7000my58,2024-09-20T16:00:53.040Z,"12 km WSW of Yeşilyurt, Turkey",earthquake,3.4,2.126,0.059,28,reviewed,us,us
2024-07-10T09:54:32.830Z,38.2274,38.1114,10,4.3,mwr,28,106,0.601,0.85,us,us7000my8x,2024-09-20T16:00:53.040Z,"13 km WSW of Yeşilyurt, Turkey",earthquake,1.75,1.916,0.066,22,reviewed,us,us
2024-07-11T03:24:43.856Z,38.734,30.5589,10,4.3,mb,86,35,0.89,1.11,us,us7000myhx,2024-10-13T07:48:02.935Z,"2 km SSE of Afyonkarahisar, Turkey",earthquake,2.15,1.877,0.102,28,reviewed,us,us
2024-07-12T20:19:46.578Z,38.6492,43.2327,9.146,4.2,mwr,132,52,0.363,0.77,us,us7000myyq,2024-09-20T16:00:55.040Z,"21 km NW of Van, Turkey",earthquake,3.64,3.83,0.078,16,reviewed,us,us
2024-07-14T07:03:48.878Z,36.7289,36.134,10,4.1,mb,34,122,0.866,0.6,us,us7000mz60,2024-09-20T16:00:56.040Z,"12 km NW of Denizciler, Turkey",earthquake,2.49,1.932,0.184,8,reviewed,us,us
2024-07-18T15:40:51.825Z,40.0097,44.4433,10,3.4,ml,8,96,0.267,0.49,us,us7000n018,2024-09-28T22:40:54.040Z,"1 km SSW of Hovtashen, Armenia",earthquake,1.63,1.965,0.115,10,reviewed,us,us
2024-07-21T02:55:09.677Z,37.6227,35.5156,10,4.2,mb,49,65,0.639,1.07,us,us7000n0kb,2024-09-28T22:42:48.040Z,"13 km NE of Aladağ, Turkey",earthquake,5.23,1.915,0.097,30,reviewed,us,us
2024-07-22T14:39:22.358Z,39.6736,26.3745,11.394,4.5,mwr,110,33,0.729,0.75,us,us7000n0uq,2024-10-08T21:49:17.005Z,"8 km NNW of Ayvacık, Turkey",earthquake,4.08,4.058,0.065,23,reviewed,us,us
2024-07-25T23:59:35.103Z,36.1746,28.231,68.819,4,mb,39,115,0.097,0.54,us,us6000ng02,2024-10-08T21:49:12.005Z,"11 km ESE of Archángelos, Greece",earthquake,6.77,7.118,0.15,12,reviewed,us,us
2024-07-26T15:27:18.637Z,39.2646,41.0342,10,4.3,mb,30,76,0.859,0.96,us,us6000ng5k,2024-10-08T21:49:12.005Z,"3 km SE of Karlıova, Turkey",earthquake,3.11,1.389,0.153,12,reviewed,us,us
2024-07-28T15:13:05.723Z,36.372,36.1634,10,4.3,mb,28,80,0.719,0.63,us,us6000ngic,2024-10-08T21:49:13.005Z,"4 km WNW of Serinyol, Turkey",earthquake,5.43,1.912,0.169,10,reviewed,us,us
2024-08-01T02:52:14.027Z,38.0944,38.2356,5,4.2,mwr,67,61,0.759,0.67,us,us6000nh9q,2024-10-11T19:39:07.040Z,"7 km N of Çelikhan, Turkey",earthquake,4.5,1.891,0.052,36,reviewed,us,us
2024-08-07T02:32:28.049Z,37.6729,35.9527,10,4.6,mwr,99,38,0.325,0.48,us,us6000nigk,2024-10-24T17:56:49.040Z,"16 km SSE of Feke, Turkey",earthquake,2.48,1.799,0.056,31,reviewed,us,us
2024-08-07T02:33:13.684Z,37.6409,35.9583,10,4.4,mb,23,76,0.313,0.82,us,us6000nn9i,2024-10-24T17:58:21.040Z,"19 km SSE of Feke, Turkey",earthquake,2.15,1.451,0.189,8,reviewed,us,us
2024-08-09T08:51:53.810Z,36.01,28.9306,33.726,4,mb,23,153,0.59,1.21,us,us6000nj1q,2024-10-24T17:57:42.040Z,"51 km WSW of Kalkan, Turkey",earthquake,2.53,6.8,0.149,12,reviewed,us,us
2024-08-11T22:02:40.922Z,40.2296,45.1207,0.665,4.2,mwr,66,38,0.302,0.9,us,us6000njix,2024-10-24T17:58:12.040Z,"4 km SSW of Lanjaghbyur, Armenia",earthquake,5.04,5.22,0.069,20,reviewed,us,us
2024-08-18T18:15:19.934Z,39.2699,41.1155,10,4.1,mwr,44,36,0.886,0.52,us,us7000n7tp,2024-10-26T15:49:34.040Z,"9 km ESE of Karlıova, Turkey",earthquake,4.47,1.308,0.057,30,reviewed,us,us
2024-08-20T00:57:41.872Z,36.503,36.428,10,3.7,mwr,31,52,0.745,0.7,us,us7000n81t,2024-11-02T21:28:27.040Z,"6 km E of Kırıkhan, Turkey",earthquake,3.19,1.972,0.055,32,reviewed,us,us
2024-08-21T07:35:29.390Z,39.0838,25.8051,10,3.9,mb,28,78,0.856,0.84,us,us7000n8f9,2024-11-02T21:28:35.040Z,"14 km SW of Eresós, Greece",earthquake,4.43,1.954,0.362,2,reviewed,us,us
2024-08-23T07:28:13.194Z,36.8389,26.4035,9.859,4.1,mb,20,61,1.518,1.18,us,us7000ngam,2024-11-02T21:29:39.040Z,"32 km N of Astypálaia, Greece",earthquake,6.06,5.618,0.198,7,reviewed,us,us
2024-09-06T01:05:31.478Z,36.4512,26.9137,130.833,4.2,mb,49,112,1.003,0.77,us,us6000npz7,2024-11-15T16:19:58.040Z,"26 km SW of Mandráki, Greece",earthquake,7.21,8.776,0.118,20,reviewed,us,us
2024-09-07T06:31:10.994Z,37.3103,37.0627,4.096,5,mww,84,51,0.181,0.87,us,us6000nq9a,2024-11-15T16:20:02.040Z,"28 km SW of Pazarcık, Turkey",earthquake,7.13,3.342,0.068,21,reviewed,us,us
2024-09-11T00:36:32.863Z,38.9731,27.9101,5.919,4.1,mb,27,36,0.699,1.21,us,us7000nczt,2024-11-21T22:58:55.040Z,"8 km NE of Akhisar, Turkey",earthquake,3.38,6.022,0.214,7,reviewed,us,us
2024-09-13T06:48:51.774Z,39.9259,39.145,10,4.3,mb,34,54,1.041,0.83,us,us7000ndgd,2024-11-21T22:58:56.040Z,"29 km S of Şiran, Turkey",earthquake,4.21,1.928,0.138,15,reviewed,us,us
2024-09-17T22:38:42.320Z,38.1048,38.6755,10,4.1,mwr,94,38,0.566,1.01,us,us6000nstd,2024-11-23T23:25:47.040Z,"9 km NE of Sincik, Turkey",earthquake,4.36,1.908,0.043,52,reviewed,us,us
2024-09-18T00:22:24.091Z,38.0659,38.3812,10,4.1,mb,53,37,0.715,0.99,us,us6000nstl,2024-11-23T23:25:48.040Z,"13 km ENE of Çelikhan, Turkey",earthquake,1.99,1.888,0.151,12,reviewed,us,us
2024-09-20T10:57:52.533Z,36.4555,25.7211,10,4.3,mb,24,91,1.346,0.97,us,us6000nu3g,2024-11-23T23:27:03.040Z,"25 km ENE of Mesariá, Greece",earthquake,5.25,1.868,0.168,10,reviewed,us,us
2024-09-25T11:50:04.399Z,38.2303,42.6099,10,4.4,mwr,96,85,0.362,0.58,us,us7000ng4v,2024-12-06T19:30:15.040Z,"16 km E of Hizan, Turkey",earthquake,5.51,1.882,0.059,28,reviewed,us,us
2024-10-01T11:49:05.099Z,38.9406,26.0162,10,4.2,mb,14,83,0.705,0.54,us,us7000nhg8,2024-10-30T07:09:32.040Z,"21 km SW of Polichnítos, Greece",earthquake,2.47,1.943,0.305,3,reviewed,us,us
2024-10-04T05:57:19.724Z,37.907,33.2723,10,4.5,mb,50,65,1.993,0.85,us,us6000nwgc,2024-10-27T06:09:59.040Z,"32 km NW of Karapınar, Turkey",earthquake,4.96,1.891,0.104,27,reviewed,us,us
2024-10-06T12:08:40.546Z,39.0768,25.7743,10,4.1,mwr,30,51,0.88,0.47,us,us6000nww7,2024-10-30T11:07:10.411Z,"17 km SW of Eresós, Greece",earthquake,4.85,1.344,0.083,14,reviewed,us,us
2024-10-13T00:14:33.276Z,38.7956,30.4444,10,4.3,mwr,52,31,0.952,0.9,us,us6000nycr,2024-11-16T04:50:51.040Z,"9 km WNW of Afyonkarahisar, Turkey",earthquake,3.49,1.925,0.078,16,reviewed,us,us
2024-10-14T00:53:05.995Z,42.3692,45.0208,10,3.6,mwr,28,67,0.432,0.62,us,us6000nyid,2024-11-19T22:41:43.040Z,"27 km E of Pasanauri, Georgia",earthquake,4.94,1.916,0.083,14,reviewed,us,us
2024-10-14T21:05:51.637Z,38.3732,39.1691,5.844,4.3,mwr,62,79,0.97,0.7,us,us6000nypt,2024-11-08T02:00:47.100Z,"13 km ENE of Doğanyol, Turkey",earthquake,1.93,5.037,0.041,58,reviewed,us,us
2024-10-15T11:17:01.200Z,38.8613,37.4935,10,4,mwr,32,53,0.29,0.38,us,us6000nysx,2024-11-25T08:27:25.040Z,"14 km W of Kuluncak, Turkey",earthquake,2.41,1.591,0.089,12,reviewed,us,us
2024-10-16T07:46:32.516Z,38.3115,38.8059,10,6,mww,138,39,0.399,0.8,us,us6000nyzk,2024-11-27T20:29:42.665Z,"19 km W of Doğanyol, Turkey",earthquake,4.08,1.773,0.042,55,reviewed,us,us
2024-10-17T08:29:57.386Z,39.6516,37.3342,9.338,4.5,mwr,70,44,0.939,0.59,us,us6000nza6,2024-11-20T06:46:32.040Z,"23 km S of Hafik, Turkey",earthquake,4.92,4.604,0.086,13,reviewed,us,us
2024-10-17T08:39:08.405Z,39.6631,37.3568,10,4.3,mb,20,70,0.943,0.59,us,us6000nza7,2024-11-12T07:52:53.040Z,"21 km S of Hafik, Turkey",earthquake,2.08,1.925,0.178,9,reviewed,us,us
